Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2020-03-11,2741.3798828125,-4.886844513127397,0,0.0746,0.8439,0.0787,0.0033,1421
2020-03-12,2480.639892578125,-9.51126809783366,1,0.0793,0.835,0.0836,0.0069,3228
2020-03-13,2711.02001953125,9.28712497297184,0,0.0837,0.8331,0.0813,-0.0063,2710
2020-03-16,2386.1298828125,-11.984055240393443,1,0.0719,0.8359,0.0891,0.0221,3359
2020-03-17,2529.18994140625,5.995484974402432,0,0.0803,0.8411,0.0757,-0.0152,2067
2020-03-18,2398.10009765625,-5.183076272915788,1,0.0787,0.8344,0.0853,0.0072,2514
2020-03-19,2409.389892578125,0.470780804058557,0,0.0787,0.8402,0.0811,0.001,1969
2020-03-20,2304.919921875,-4.335951230846192,0,0.092,0.8347,0.0728,-0.0216,1936
2020-03-23,2237.39990234375,-2.929386782180443,1,0.0858,0.8419,0.0711,-0.0241,1683
2020-03-24,2447.330078125,9.382773976227554,1,0.0882,0.8316,0.0791,-0.0168,1746
2020-03-25,2475.56005859375,1.1535011448222,1,0.0941,0.8171,0.0871,-0.0163,1751
2020-03-26,2630.070068359375,6.241416330387684,0,0.0817,0.8329,0.0853,-0.003,1867
2020-03-27,2541.469970703125,-3.3687352562252526,1,0.0831,0.8341,0.0821,-0.0071,1405
2020-03-30,2626.64990234375,3.351600948370015,0,0.0849,0.8303,0.0839,-0.013,1058
2020-03-31,2584.590087890625,-1.6012721914555603,0,0.0866,0.831,0.0814,-0.0145,1069
2020-04-01,2470.5,-4.414243033166542,1,0.0781,0.8382,0.0838,-0.0025,1009
2020-04-02,2526.89990234375,2.282934723487151,0,0.0934,0.8234,0.0822,-0.0261,979
2020-04-03,2488.64990234375,-1.5137125124949469,1,0.1092,0.8225,0.0675,-0.0576,1231
